English Text,Hebrew Text,Sentiment
all students 1st preference yes all indians wants ,כל התלמידים מעדיפים כן כל האינדיאנים רוצים,1.0
will vote first time and will for modi think like cricket when give over bowl him and fails first attempt give him another chance same think for modi one year isnt enough for this huge country lets give him another chance,יצביעו בפעם הראשונה ויצביעו למודי יחשוב כמו קריקט כאשר יוותרו עליו ויכשלו בניסיון לתת לו הזדמנות נוספת אותו לחשוב על מודי שנה אחת היא לא מספיקה למדינה הענקית הזאת לתת לו הזדמנות נוספת,1.0
according modi global warming fluke ,על פי מודי התחממות גלובלית מזל מקרי,2.0
mam any cost you are going lose election you are flop actressflop ministerby the grace modi you got ministry without any qualification,"גברתי, כל מחיר שתפסידי בבחירות, את שחקנית זולה, כפפת את השרה, הוד מעלתך, יש לך את השר ללא כל הסמכה.",2.0
supreme court hauls cbi over inaction mulayam and akhilesh disappropriate assets case thank modi for truly ushering environment zero tolerance issues corruption,"בית המשפט העליון גורר את סי.בי.איי על פני מולאיאם לא פעיל ואקהילש, תיק של נכסים מפוקפקים, תודה למודי על כך שהוא באמת הוביל את הסביבה, אפס סובלנות, נושאי שחיתות.",2.0
are you blind and deaf and fool didnt you know that modi destroying india and its reputation democracy ,"האם אתה עיוור, חירש וטיפש, לא ידעת שמודי הורס את הודו ואת המוניטין שלה, דמוקרטיה?",0.0
someone was asking vote for modi saying doesn’ smoke nor drink neither has some kind addiction asked him what about creating communal violence said its not bad habit,"מישהו ביקש להצביע בעד מודי ואמר שלא מעשן ולא שותה, ולא שאל אותו איזה סוג של התמכרות, מה לגבי יצירת אלימות קהילתית, אמר שזה לא הרגל רע.",1.0
agree with whatever good modi has said about islam,מסכים עם כל מה שמודי הטוב אמר על האיסלאם.,1.0
you modi have congratulated the group hindus for job well done because not single word condemnation from your end maybe mohammed anwar was not indian was isi agent ,"אתה מודי בירכת את הקבוצה הינדוס על עבודה טובה, כי אף מילה לא גינוי מהצד שלך, אולי מוחמד אנואר לא היה סוכן אינדיאני.",1.0
"looking into says air india modi picture airline boarding pass
",מסתכל לתוך אומר אוויר מודי תמונה כרטיס עלייה למטוס,2.0
thy knw thy looters and traiters fair elections are conducted bjp rss modi mafia gang will vanish frm earth,"אתה יודע שהבוזזים והסוחרים שלך יערכו בחירות הוגנות, וכנופיית מאפיית הבי-ג'י-פי-אס מודי תיעלם.",1.0
actually modis main purpose that you all campaign for him,"למעשה, המטרה העיקרית שלכם היא מסע הבחירות שלו.",1.0
mns general secretary threatens action the film isn’ banned ,המזכיר הכללי מאיים על פעולה. הסרט אסור.,1.0
"
how chinese intel penetrated cia front orgs christiessothebys through which nirav modi trades his ill gotten diamonds these houses regularly auction stolen temple idols from india","איך המודיעין הסיני חדר לאורגות הקדמיים של הסי.איי.אי, קריסטיזותבי, דרכו החליף נירב מודי את היהלומים החולניים שלו, הבתים האלה נמכרו באופן קבוע, במכירות פומביות של אלילי מקדש גנובים מהודו.",0.0
"vote save democracy vote against the dictatorship modishah vote save constitution vote save institutions vote for peace 
jay hind","הצביעו בעד הדמוקרטיה נגד ההצבעה נגד הדיקטטורה המודיסאה להציל את החוקה, להציל את המוסדות, להצביע לשלום, ג'יי-האנדים.",2.0
did fmr manmohan singh ever said word when 943 communal violence registered india 2008 one asked him than when india registered the most communal violent year registered decades why people are hell bent demanding anything from modi,האם פ.מ.ר ממנוהן סינגה אי פעם אמר מילה כאשר 943 אלימות קהילתית רשומה בהודו 2008 אחד שאל אותו מאשר כאשר הודו רשמה את השנה האלימה ביותר,0.0
what this kindly take her nobel prize back her work limited one religion,מה זה באדיבות לקחת פרס נובלה בחזרה עבודתה מוגבל דת אחת,1.0
this things they will unblock 1hate narendra modi praise rahul gadhu know its toughbut thats the only way,הדברים האלה הם יבטלו את חסימת 1 שנאו את נרנדרה מודי שבחו את רהול גדהו יודע את זה קשוח אבל זו הדרך היחידה,2.0
"looking into says air india modi picture airline boarding pass
its absolutely unacceptable",מסתכל לתוך אומר אוויר מודי תמונה חברת התעופה כרטיס הטיסה שלה לחלוטין לא מתקבל על הדעת,1.0
pure radical islamic terrorists organizations supporter hai plz careful from the dirty tricks brutal mullas should arrested under the national security act and put behind the bar for the offence alleged for long time tabhi mumkin hai kunki modi ,"ארגוני טרור איסלאמיים טהורים תומכים בהאי פלז, נזהרים מהטריקים האכזריים שמולאס צריך לעצור תחת אקט הביטחון הלאומי, ולשים מאחורי הבר את העבירה שלכאורה במשך זמן רב, טאבי מומקין היי קונקי מודי.",0.0
sure people would rather buy tickets and watch modi than watching you,אנשים בטוחים יעדיפו לקנות כרטיסים ולצפות במודי מאשר לצפות בך.,1.0
also believe modi would have thought courage brave and inspiring visit grave bahadur shah zafar,אני גם מאמין שמודי היה חושב על אומץ לב וביקור מעורר השראה בקבר בהדור שאפאר.,1.0
this government startups would supported any cost because startups arewill the backbone this country dont want any political interference startups ,"חברות סטארט-אפ ממשלתיות אלו יתמכו בכל מחיר, כי חברות סטארט-אפ הן עמוד השדרה שהמדינה הזו לא רוצה שיתעוררו הפרעות פוליטיות.",2.0
only for modi 2019 ,רק בשביל מודי 2019.,2.0
youngistan always with modi ,"""הצעירה תמיד עם מודי""",2.0
probably discussing new routes chidambarams looted money back indian stocks via notes mauritius and singapore please check nirav modi and chidambarams gold policy fraud last quarter upa 2014 chidambarams changed gold policy probable beneficiary nirav modi,"כנראה דנו בנתיבים חדשים, צ'ימבראמס בזזו כסף במניות הודיות, באמצעות פתקים, מאוריציוס וסינגפור, אנא בדקו במודי נירב וצ'ימבארמס הונאת זהב ברבעון שעבר, למעלה 2014, צ'ימבאראם שינה את מדיניות הזהב.",1.0
for your taste buds only tastes best with homemade yogurt ,כי בלוטות הטעם שלך טעימות רק עם יוגורט תוצרת בית,1.0
shameful statement congress leader joshi implies what does lower caste person like modi know about hinduism only brahmins are true custodians hinduism ,"ג'ושי, מנהיג הקונגרס המביש, מרמז על מה שמוריד את מעמדו של אדם כמו מודי, יודע על הינדואיזם, רק שברהמינים הם בעלי שליטה הינדית.",1.0
even alphons has become chowkidar have great team modi haswe all need follow leader always prefer that most followers contact follow whatever dowhatever write whatever update follow share comment like you dont you are loss ,אפילו אלפונים הפכו לצ'וקידאר יש צוות נהדר יש לנו כל צורך מנהיג תמיד מעדיף כי רוב העוקבים מגע בצע כל מה לעשות מה לכתוב עדכונים לעקוב אחר הערות שיתוף כמו שאתה לא לאבד אתה,1.0
you are big fools narender modi doing this work using increase tax decrease sell,"אתם טיפשים גדולים, מננדר מודי, עושים את העבודה הזאת בעזרת ירידה במכירות מסים.",2.0
source ,מקור,2.0
what mulayam singh did the same thing oppenly supported modi though his son his fighting opposition,איזה מולאיאם סינג עשה את אותו הדבר בנוסף תמך במודי למרות שבנו נלחם בהתנגדות,2.0
murder conspired nehru rajeevmafia family they can conspired for modi with the help china pakistan therefore indian agencies must carefull about security india congress have all his dna,"רצח קשרו קשר עם משפחת ראג'יבמאפיה, הם יכולים לקשור קשר עם מודי, בעזרת סין פקיסטאן, לכן סוכנויות הודיות חייבות להיזהר בנוגע לביטחון בקונגרס ההודי, יש את כל הדנ""א שלו.",2.0
sir one the best film agneepath ,"""אדוני, אחד הסרטים הטובים ביותר""",1.0
"icing the cake
varanasi loksabha seat against modi aap gives congress congress gives gives bsp bsp candidate joins bjp  too",הציפוי של העוגה וואראנסי לוקסבה נגד מודי אאפ נותן לקונגרס לתת למועמד הצטרפות ל-ב.ג.פ.,2.0
"any opinions why narendra modi follows many people twitter unlike other world leaders shinzō abe donald trump angela merkel and therese may who follow far fewer people
","כל דעה מדוע נרנדרה מודי עוקבת אחרי הרבה אנשים בטוויטר, בניגוד למנהיגי העולם האחרים, שינז'ו או דונלד טראמפ אנג'לה מרקל ותרז אולי ילכו אחרי הרבה פחות אנשים.",1.0
"ramdev baba says both nehru and modi became because they did yoga and thats why will never hope become 
",ראמדב באבא אומר שגם נארו וגם מודי הפכו להיות כי הם עשו יוגה ולכן לעולם לא יקוו להיות,2.0
people wants reaction modi ,"אנשים רוצים תגובה, מודי.",1.0
and imran khan like ‘today received msg from modi who use frequent functions jailed shareef saab’ yaar bus karo rulawoge kya ,"ואימראן קאן, כמו היום, קיבלה את מיס.ג'י ממודי, שמשתמשת בתפקודים תכופים, כלאה את בעליה של קאריו רולאוג'ה קיה.",1.0
she got shot accidentally she was that classroom she didnt get shot any activist pseudo she has done nothing except quit pak for ,היא נורתה בטעות היא הייתה בכיתה שהיא לא נורתה כל אקטיביסט פסאודו היא עשתה שום דבר מלבד להפסיק פאק עבור,2.0
ibam repeating again can abuse modi but when the winner anounced chowkidars eho arr winning winnibg important than abusing last laugh will chowkidars,"אני חוזר שוב יכול להתעלל במודי, אבל כשהמנצח יכריז על צ'או קידררס או א.א.ו מנצח בווינבג, חשוב יותר מלנצל את הצחוק האחרון.",1.0
shameful return gaali politics now andhra pradesh chandrababu naidu calls narendra modi demon republic world ,"""פוליטיקה גאלית מבישה חוזרת עכשיו, ""ונדרה פראדאש צ'נדראבו נאידו קוראת לעולם השדים נרנדרה מודי,",2.0
where baati bachao slogan killed one stroke modi ,היכן שהסיסמה של באאטי בצ'או הרגה מודי שבץ אחד.,0.0
narendra modi selling tshirts when will you start selling yours what prevents you from selling your merch ,נרנדרה מודי מוכרת חולצות מתי תתחיל למכור את שלך מה שמונע ממך למכור את הסחורה שלך,2.0
some print electronic media has problems with our honourable shree modi like opposition parties these specific medias should very carefully see hear and understand that everything has been revolving around shree modi and the centre attraction 2019,"לדפוסי מדיה אלקטרונית יש בעיות עם המודי המכובדים שלנו, בדומה למפלגות האופוזיציה, אמצעי התקשורת הספציפיים הללו צריכים לראות בזהירות רבה, לשמוע ולהבין שהכל מסתובב סביב שרי מודי והאטרקציה המרכזית 2019.",0.0
right muslim are being lynched india patronised modi like,מוסלמים ימניים מקבלים לינץ' בהודו כמו מודי פטרוני.,1.0
air india boarding pass with modis photo kicks row airline withdraws ,"כרטיס טיסה להודו עם בעיטות תמונות אוויריות, חברת התעופה נסוגה.",2.0
hope fake gandhi family dont get any credit for modis deeds and work doing now,אני מקווה שמשפחת גנדי המזויפת לא תקבל קרדיט על שטרי חוב ועבודה עכשיו.,0.0
indian modi’ bakht see dreams with open eyes and attack night and their pilots get surprised with slaps villagers and tea pak army they are only good killing crows and trees keep entertaining guys,הודים מודיה באכט רואים חלומות בעיניים פקוחות ולילות התקפה והטייסים שלהם מופתעים מסטירות כפריים וצבא טיק תה הם הורגים רק עורבים טובים ועצים ממשיכים לבדר בחורים,1.0
mai bhi chowkidar only bjp jai hind jai modi vande matram ,מאי בי צ'וקידר רק בי.ג'י.פי ג'יי.איי. הינדי ג'אי מודי ונדה מאטרם.,2.0
snubbing modi eyeing the post with shiv sena help,התעלמות ממודי מהעמדה בעזרת שיב סינה.,2.0
actor even much responds modis message urge people vote des left libbies get convulsions venemous froth the mouthtolerance much needed virtue thats missing among libfarts ,"השחקן אפילו מגיב רבות למסר המודי, ומעודד אנשים להצביע נגד הליביות השמאלניות, לקבל עוויתות, ולעוות את הפה,",1.0
never photo photographers play tricks,לעולם אל תצלמי צלמים מתעתעים.,2.0
brother modi jee the watchman nation that india and that post prime minister please note,"האח מודי ג'י, האומה השומרת, שהודיה וראש הממשלה, שימו לב, בבקשה.",2.0
pre election bloodshed just like his brother indian modi both thrive blood muslims,שפיכות דמים טרום בחירות בדיוק כמו אחיו מודי ההודי שניהם משגשגים מוסלמים דם,2.0
yes sir always want narender modi our prime minister india ,"כן, אדוני, תמיד רוצה את נרנדר מודי, ראש הממשלה שלנו, הודו.",2.0
dont think modi charge just the chief model the brand ambassador the head marketing the corporate logo human form for project total control the hindutva forces the rss,"אני לא חושב שמודי מחייב רק את המודל הראשי, ששגריר המותג, ראש שיווק הלוגו התאגידי האנושי, לפרויקט שליטה מוחלטת, ההינדית מאלצת את ה-ר.ס.ס.ס.",2.0
"you know
•the most ignorant nation earth are indians  •the most dirty country india  •the peolple with ugly faces are indians  •the most uneducated prime minister this universe modi  •the most poor nation are indian  ","אתם יודעים, • האומה הבורה ביותר היא אינדיאנים • המדינה המלוכלכת ביותר בהודו • הפולפלים עם הפנים המכוערות הם אינדיאנים • ראש הממשלה חסר ההשכלה ביותר שהיקום הזה מודי • האומה העניה ביותר היא אינדיאנית",1.0
now modi selling ’shirts,עכשיו מודי מוכר חולצות.,2.0
"pakistan ready respond any further aggression indiawhether conventional non conventionalcold start hot startwe are ready
dont mess with pakistanmrmodi ","פקיסטאן מוכנה להגיב על כל תוקפנות נוספת, בין אם היא לא רגילה לקרה, התחלה חמה, אנחנו מוכנים. אל תתעסק עם פקיסטני-מרמודי.",1.0
unlike modi other world leaders dont have proper cell their disposal ,"בניגוד למנהיגי עולם אחרים, אין תא מתאים לסילוק האשפה שלהם.",0.0
the modi government decision grant sez status the adani project will save the company billions rupees taxes – billion annually clean energy cess alone ,ההחלטה של ממשלת מודי להעניק סטטוס לסז הפרויקט של אדאני יחסוך לחברה מיליארדי רופים מסים מיליארד שנה בלבד,1.0
new delhi has decided roll back its boarding passes bearing photographs prime minister narendra modi and gujarat chief minister vijay rupani after they came for criticism read more ,"ניו-דלהי החליטה להחזיר את כרטיסי העלייה למטוס עם תמונות ראש הממשלה נרנדרה מודי וגוז'ראט, השר הראשי, וי-ג'יי רופני, לאחר שהגיעו לביקורת, קרא עוד.",1.0
supporter tejashwi but after announcement that gave ticket rapists family shame youlet the modi defeated but the issue humanity already has been defeated anyway best wishes ,"תומך טג'אשווי, אבל אחרי הודעה שנתנה למשפחת אנסי הכרטיסים בושה שנתת למודי להביס, אבל הנושא של האנושות כבר הובס בכל מקרה, איחולים טובים.",1.0
even narendra modi and amit shah was accused with bigger blames let’ not forget that,אפילו נרנדרה מודי ואמית שאה הואשמו עם האשמות גדולות יותר שלא ישכחו את זה.,2.0
hello kabir sir modi tagged you create awareness vote never mentioned vote for him,שלום כביר אדוני מתויג אתה יוצר הצבעת מודעות מעולם לא הזכיר הצבעה עבורו,2.0
india’ training drill for modi’ safety will leave you laughing and confused ,תרגיל אימונים של הודו למען בטיחות מודרנית ישאיר אתכם צוחקים ומבולבלים.,0.0
respected narendra modi,נאנדרה מודי המכובדת.,2.0
had slammed the makers twitter and written “ shocked find name the poster this film have not written any songs for ,הטחנו את היוצרים בטוויטר וכתבו □ הזדעזעו מצאו את הפוסטר שהסרט הזה לא כתב עבורו שירים,0.0
fifth column justice yet for the indian express via ,צדק הטור החמישי עדיין עבור אקספרס ההודי דרך,2.0
cant chowkidar brahmin subramanian swamy via ,סוואמי סווראמיני סווראמיני צ'וקידר יכול דרך,2.0
the problem thr current voting not thr long term solution minority increasing population reproduction and conversion need policy stop that this election may won modi but will our next generation survive,"הבעיה בהצבעה הנוכחית לא דרך פתרון ארוך טווח המיעוט הגדלת התרבות האוכלוסייה ומדיניות ההמרה צריכה להיפסק, שהבחירות הללו עשויות לזכות במודי, אבל האם הדור הבא שלנו ישרוד?",0.0
counting his indian support for conspiracies against humanity modi and will speak modi becomes again ,"אם נספור את תמיכתו ההודית בקשירת קשר נגד האנושות, זה יהפוך שוב למודי.",2.0
modi will emerge strong position mark mobius the founder emerging markets asset manager mobius capital partners says results favour the will impact indian stocks favourably ,מודי יופיע בעמדה חזקה מארק מוביוס מייסד השווקים המתעוררים מנהל נכס שותפים הון מוביוס אומר תוצאות לטובת ישפיע על מניות הודיות לטובה,1.0
modi will back,מודי יחזור.,2.0
even though would have lost but should have contested from modi’ constituency ,"למרות שהיו מפסידים, אך היו צריכים לערער על בחירתם של הבוחרים.",2.0
every hindu should adopt one muslim watch him from morning night keep him safe from all harm coz even trips falls theyll say hindu terrorists influenced bjprssmodi are keeping stones road make muslims fall down minority under attack where ,"כל הינדו צריך לאמץ מוסלמי אחד שישגיח עליו מליל הבוקר, ישמור עליו מפני כל נזק, כי אפילו טיולים נופלים, הם יגידו שהטרוריסטים בהינדיטו השפיעו על בי.ג'י.פרסמודי ששומרים על דרך האבנים, גורמים למוסלמים ליפול תחת מתקפה.",1.0
"grandson also named srinarendra indonesian president widodo modi download the toi app now
",לנכד קוראים גם סרינדרה אינדונזית נשיאת וידודו מודי מורידה עכשיו את האפליקציה של טוי,2.0
vote for money money for vote money never give proper and better results people trust and believe leadership and leaders the main and prime thing and nation knows better who our future ,להצביע עבור כסף כסף להצבעה כסף אף פעם לא לתת נכון ותוצאות טובות יותר אנשים סומכים ומאמינים מנהיגות ומנהיגים הדבר העיקרי והחשוב והאומה יודעת טוב יותר מי העתיד שלנו,1.0
propaganda laced nationalism isnt your thing theres something for the casteist within single window for whataboutery thy name indian politics ,תעמולה מעורבת לאומניות היא לא הדבר שלך יש משהו עבור הקסטיסט בתוך חלון יחיד למה על שם הפוליטיקה ההודית שלך,0.0
modi iusto sit quo epcot magickingdom,"""מודי יוס, שב כמו קסם.",2.0
only for modi ,רק למודי.,2.0
sure this time also will huge win for modi for our nation,בטוח שהפעם גם ניצחון ענק למודי עבור האומה שלנו.,1.0
its been almost weeks still unwell faced accident last year had severe bruises but after weeks even started going university back amazing see how all are beliving government known for lies modi has damaged the reputation forces ,זה היה כמעט שבועות עדיין לא טוב לפני תאונה בשנה שעברה היו חבורות חמורות אבל אחרי שבועות אפילו התחיל לחזור אוניברסיטה מדהימה לראות איך כולם חיים ממשלה ידועה לשקרים מודי פגע כוחות המוניטין,1.0
"guess people are awe modi’ powershis aurahis stature his charismatic personawhy would enemy want you have son like him
they’ rather curse you have kajarwal kinda sonwho pain inyou know whereboth kejari uncle pappu are let down for the country","אני מניח שאנשים מלאי יראת כבוד, בעלי כוחות, הילה שלו, מעמדו, האישיות הכריזמטית שלו, למה שאויב ירצה שיהיה לך בן כמוהו, הם מעדיפים לקלל, יש לך את הבן הקג'רוול, שכואב לו, אתה יודע היכן שני הקג'ארי דוד פאפו מאוכזבים למען המדינה.",1.0
"air india boarding pass with modi rupani photos comes under scrutiny
",כרטיס טיסה להודו עם תמונות של מודי רופאני נמצא תחת בדיקה קפדנית.,2.0
advani along with murli manohar joshi was moved out the parliamentary board 2014 after prime minister narendra modi led the party victory and shah was made its president ,אדבאני יחד עם מורלי מנוהאר ג'ושי הועברה מועצת הפרלמנט 2014 לאחר שראש הממשלה נרנדרה מודי הוביל את ניצחון המפלגה ושאה מונה לנשיאה.,2.0
producer turns singer with his next ,המפיק הופך לזמר עם הזמר הבא שלו.,2.0
should sack shri from his position governor rajasthan that can campaign freely ,האם לפטר שרי מעמדו המושל ראג'סטן שיכול קמפיין חופשי,1.0
read ashley tellis’ article three feats modi that will have longterm effects india’ foreign policy ,"קרא את אשלי טליז, מאמר מספר שלוש, שישפיע על מדיניות החוץ של ארצות הברית.",0.0
march put out post phir baar namo chowkidar india showing its support for namo again with main bhi chowkidar tshirts get your own tshirts modi nehru coats caps books and badges the brand ,"תצעדו החוצה, אחרי שאתם מוציאים את חולצותיכם, מו דה נאמו צ'אוקידר אינדיה, מראים שוב את תמיכתה בנמו, עם חולצות ראשיות של בי-הי צ'וקידר, קחו את החולצות שלכם, מודי-נרו, ספרי כובעים ותגים של המותג.",1.0
air india boarding pass with modi’ photo kicks row airline withdraws india news the indian express via ,"כרטיס טיסה להודו עם בעיטות תמונות של חברת התעופה ""מודיה,"" מושך את חדשות הודו, ""האינדיאני אקספרס"" דרך",2.0
mark mobius has foreseen return the prime minister the forthcoming lok sabha elections ,מארק מוביוס חזה להחזיר את ראש הממשלה. הבחירות הקרובות של לוק סאבה.,2.0
strengthening democracy  rbi cbi supreme court election commission upsc modi destroyed each and every autonomous and constitutional bodies the last years this moron wants modi strengthen democracy  ,"חיזוק הדמוקרטיה. ועדת הבחירות של בית המשפט העליון של הרפובליקה הדמוקרטית הרסה כל גופים אוטונומיים וחוקתיים בשנים האחרונות, האידיוט הזה רוצה לחזק את הדמוקרטיה.",0.0
thanks,תודה.,1.0
after selling and the elected india now selling tshirts after becoming and the elected now and people still support him,"אחרי שמכרו והודו הנבחרת עכשיו מוכרת חולצות אחרי שנבחרו, ואנשים עדיין תומכים בו.",1.0
nothing can better told you have perfectly diagnosed the love for nothing but hatred towards muslims all other reasons shown are smoke screen,שום דבר לא יכול להגיד טוב יותר יש לך מאובחן באופן מושלם האהבה לשום דבר אבל שנאה כלפי מוסלמים כל הסיבות האחרות מוצגות מסך עשן,1.0
its like frankensteins monster the founder bjps cell says modis team started the rot ,זה כמו המפלצת של פרנקנשטיין. תא הבי.ג'י.פי המייסד אומר שצוות המודיס התחיל את הריקבון.,2.0
exactly but whom vote majority ones standing for the elections are either corrupt criminals rapist  ,"בדיוק, אבל מי שיצביע לרוב אלה שעומדים לבחירות הם או פושעים מושחתים אנסים",0.0
really like your hope expectations great everyone must hopefuls,באמת אוהב את הציפיות שלך תקוות גדולות כולם חייבים תקוות,1.0
senior leaders privately admit that nononsense tough taskmaster who cannot easily taken for ridehis exceptionally bold rhetoric proved world that isnt awe modi’ apparent dominance ,מנהיגים בכירים מודים באופן פרטי שמנהל משימות קשוח שאינו יכול בקלות לקחת לרכב רטוריקה נועזת במיוחד שלו הוכיח עולם שאינו יראת כבוד דומיננטית לכאורה שליטה,1.0
"film producer sandeep singh bhoomi sarbjit has apparently been named sexual assault report for allegedly assaulting minor boy from switzerland mauritius hotel late last month
hes the producer the film modi biopic ","מפיק הקולנוע סנדיפ סינגה בומי סארבג'יט ככל הנראה נקרא דו""ח תקיפה מינית על תקיפת ילד קטין לכאורה ממלון שוויץ מאוריציוס בחודש שעבר הוא המפיק הסרט מודי ביופיק",1.0
guys they’ considering investing 1000 crores another failing business why not invest that sports youth education etc ,"חבר'ה הם שקלו להשקיע 1000 קרונות 'עוד עסק כושל, למה לא להשקיע את החינוך לספורט נוער וכו?",2.0
please help calcutta university part hons exams scheduled from april with gapsuch inhuman schedule that too before electionsmamata banerjee not helping please help modi sir,אנא עזרו לאוניברסיטת קלקטה בבחינות חלקיות מתוכננות מאפריל עם לוח זמנים כל כך לא אנושי שגם כן לפני הבחירות סמאטה בנרג'י לא עוזרת בבקשה לעזור למודי אדוני,2.0
think deposits lost our modi gang not support,"אני חושב שהפקדות איבדו את כנופיית המודי שלנו, לא תמיכה.",2.0
well done har har modi,כל הכבוד.,2.0
thanks for voting modi ,תודה על הצבעת מודי.,1.0
governor recommending election has gone down the extent below standard tomorrow what guarantee may ask president seek vote for modi great ,"המושל הממליץ שהבחירות ירדו בהיקף מתחת לסטנדרטים מחר, מה שמבטיח שהנשיא יבקש להצביע בעד מודי הגדול.",1.0
before passing judgements about the bjp the congress needs set its own house order they’ sold their souls the devils order rid the country modi but that will never happen,"לפני העברת פסקי דין על הבי.ג'י.פי שהקונגרס צריך לקבוע את סדר הבית שלו, הם מכרו את נשמתם, כדי שהשדים יפטורו את המדינה, אבל זה לעולם לא יקרה.",1.0
and you thought fine artists were poor well jokes you  ,ואתה חשבת אמנים טובים היו עניים גם בדיחות לך,1.0
insensitive anti modi persons will only raise counter questions ,אנשים חסרי רגישות אנטי-מודי יעלו רק שאלות נגד.,2.0
many children from pakistan have been treated hospitals india humanitarian groundsnot one pakistani politician has good word for thatthanks sushmaji and hospitals like narayana hrudayalaya bengalurumany ailing children have been treated during modi rule,ילדים רבים מפקיסטאן טופלו בבתי חולים בהודו. אף פוליטיקאי פקיסטני אחד לא אמר מילה טובה על כך שתודה לסושמג'י ובתי חולים כמו נאריאנה הרודאיה בנגאלומניה ילדים חולים טופלו במהלך חוק מודי.,1.0
"hmmm
can place bulk order for may modis win","""המממ... ""יכול לעשות סדר בכמויות גדולות ל""מיי מודיס"" לנצח.",1.0
not disputing your pov but looking the leadership the country modi the best bet have choose our alliances carefully this war civilizations,"לא מערערים על המשחק שלך, אלא מחפשים את המנהיגות, המדינה, ההימור הטוב ביותר, לבחור את הבריתות שלנו בקפידה, תרבויות המלחמה האלה.",1.0
vote for bjp and strengthen hands ,"הצביעו לבי-ג'יי-פי, וחיזקו ידיים.",2.0
vote only for modi and all family supports modi votes from family only for modi  jai modi ,הצביעו רק עבור מודי וכל המשפחה תומכת בהצבעת מודי מהמשפחה רק עבור מודי ג'אי מודי,2.0
modi can give 30000 the richest the country there enough money protect the poor ,מודי יכול לתת 30000 העשירים ביותר המדינה שם מספיק כסף להגן על העניים,0.0
"why shameful
modi doing something wrong with indian citizen holders belongs muslimssikhsdalits thats the way indians are shameless peoples ",מדוע מודי המבישה עושה משהו לא בסדר עם בעלי אזרחות אינדיאנית שייכת למוסלמים-שקסדליטים כך שהאינדיאנים הם אנשים חסרי בושה,0.0
chance for this election believe not ,סיכוי לבחירות האלה לא מאמין,2.0
about that pak national day love letter imran khan did modi gave any justification,על מכתב האהבה הלאומי הזה של פאק אימראן חאן נתן כל הצדקה,1.0
isnt selling his soul unlike some people isnt selling his integrity unlike some people more importantly people who bot dreams others well started seeing impact some dont like when status quo challenged modi destroying their dreams blood sucking,"לא למכור את נשמתו, בניגוד לכמה אנשים, זה לא למכור את היושרה שלו, בניגוד לכמה אנשים יותר חשובים, אנשים שבוט חולם על אחרים, הם מתחילים לראות השפעה, כמו כשסטטוס קוו מאותגר, הורסים את הדם שלהם,",1.0
mam home ministry under rajnath and modi sir well aware all proceedings why shifting blame only advani ,"גברתי השרה הביתית תחת ראג'נת' ומודי, אדוני, מודעת היטב לכל ההליכים, מדוע לשנות את האשמה רק באדווני?",1.0
advertising full swing ,פרסום מלא תנופה,1.0
"and all the hindiatva modis hate populous bunch should carry worshipping trump support tarek fatah well for islamophobia undermine diversity demographics this earth planet
",וכל המודיס ההינדיאטווה שונא חבורה מאוכלסת צריך לשאת סגידה טראק פתאח תמיכה גם עבור האיסלמופוביה לערער דמוגרפיה גיוון כדור הארץ הזה,0.0
"there strong antimodi feelings across many people chennai mainly due lack proper awareness about schemes developments done modi govt
bjp leadership should focus more awareness among people chennai",יש רגשות אנטי-מודי חזקים על פני הרבה אנשים. בעיקר בשל חוסר מודעות נכונה בנוגע למזימות שבוצעו. מנהיגות מודי-גו-וי-טי בי-ג'יי-פי צריכה להתמקד יותר במודעות בקרב אנשים צ'נאי.,1.0
new video the newshour debate jds mlas call for violence open threat modi supporters the newshour debate 24th march ,"סרטון חדש, העימות בין ג'יי.די.אס.אס קורא לאלימות, איום פתוח, תומכים בוויכוח של שעות חדשות, צעדה 24.",1.0
its now and always ,זה עכשיו ותמיד,2.0
"sexual assault complaint against producer sandeep singh mauritius for allegedly assaulting minor boy from switzerland
same sandip singh who the producer biopic whoa  ",תלונה על תקיפה מינית נגד המפיק סנדיפ סינג מאוריציוס על תקיפת לכאורה ילד קטן משוויץ אותו סנדיפ סינג שהמפיק ביופיק וואו,1.0
did asked same thing when modi promised lakh 2014 ,האם שאל את אותו הדבר כאשר מודי הבטיח לאח 2014,2.0
chief announced 6000 per month bottom indian population economic scale irrespective castereligion against 6000 per year only comes power ,הצ'יף הכריז על 6000 איש בחודש בתחתית האוכלוסייה ההודית בקנה מידה כלכלי לא מכובד נגד 6000 בשנה מגיע כוח בלבד,1.0
"why the agriculture loan given corporate companies instead farmers see this link also 
",מדוע הלוואת החקלאות ניתנת לחברות תאגידיות במקום חקלאים לראות קישור זה גם,2.0
brahmin modi supporter but strongly condemn his statement none master minion birth caste its sick mentality,"תומך של ברהמין מודי, אך גוזר בתוקף על הצהרתו, אף אחד מהמשקיעים, לא יגיש את המנטליות החולנית שלו.",0.0
